page,line,word_text,word_x0,word_y0,word_x1,word_y1,line_text,line_x0,line_y0,line_x1,line_y1
1,44,until,0.725882,0.831515,0.758039,0.841818,,,,,
1,44,such,0.764314,0.831515,0.801961,0.841818,,,,,
1,44,time,0.807843,0.831212,0.841569,0.842121,,,,,
1,44,as,0.847843,0.833939,0.86549,0.842424,,,,,
1,45,both,0.118039,0.847273,0.153333,0.858182,,,,,
1,45,cities,0.159216,0.847273,0.200784,0.858182,,,,,
1,45,are,0.206275,0.850303,0.231765,0.858485,,,,,
1,45,able,0.236471,0.847273,0.270196,0.858182,,,,,
1,45,to,0.274902,0.847879,0.290196,0.858182,,,,,
1,45,sustain,0.296471,0.847576,0.352549,0.858182,,,,,
1,45,an,0.358431,0.85,0.377255,0.858485,,,,,
1,45,active,0.383137,0.847576,0.430588,0.858182,,,,,
1,45,relationship.,0.435686,0.847576,0.532157,0.860909,,,,,
1,45,Sister,0.538824,0.847273,0.585098,0.858182,,,,,
1,45,Cities,0.590196,0.847273,0.634118,0.858182,,,,,
1,45,International,0.640784,0.847576,0.738431,0.858182,,,,,
1,45,should,0.744314,0.847576,0.796471,0.857879,,,,,
1,45,be,0.803529,0.847576,0.823529,0.858182,,,,,
1,46,informed,0.118039,0.863333,0.187451,0.874242,,,,,
1,46,in,0.19451,0.863333,0.206667,0.873939,,,,,
1,46,writing,0.212157,0.863333,0.26549,0.87697,,,,,
1,46,by,0.271765,0.863333,0.29098,0.87697,,,,,
1,46,the,0.295686,0.863636,0.320784,0.873939,,,,,
1,46,mayor,0.326275,0.865758,0.376863,0.87697,,,,,
1,46,of,0.381569,0.863333,0.397647,0.873939,,,,,
1,46,the,0.401961,0.863333,0.427059,0.873939,,,,,
1,46,U.S.,0.433333,0.863333,0.46549,0.873939,,,,,
1,46,city,0.472157,0.863333,0.500392,0.87697,,,,,
1,46,of,0.504706,0.863333,0.521569,0.873939,,,,,
1,46,the,0.52549,0.863333,0.55098,0.873939,,,,,
1,46,situation.,0.556471,0.863636,0.627843,0.873939,,,,,
1,46,Sister,0.634902,0.863333,0.680784,0.874242,,,,,
1,46,Cities,0.685882,0.863333,0.729412,0.873939,,,,,
1,46,International,0.735686,0.863636,0.833725,0.874242,,,,,
1,46,will,0.839216,0.863333,0.864706,0.873939,,,,,
2,2,SisterCities,0.169804,0.033333,0.40902,0.061515,,,,,
2,3,Partnership,0.516078,0.027879,0.733725,0.060303,,,,,
2,3,Agreement,0.747451,0.028182,0.957255,0.060303,,,,,
2,4,INTERNATIONAL,0.170196,0.06697,0.408235,0.075758,,,,,
2,5,Connect,0.169804,0.087273,0.236078,0.097576,,,,,
2,5,globally.,0.240784,0.087273,0.301569,0.100303,,,,,
2,5,Thrive,0.307059,0.08697,0.354118,0.097576,,,,,
2,5,locally.,0.358824,0.087273,0.40902,0.1,,,,,
2,6,Toolkit,0.83098,0.072727,0.958431,0.098485,,,,,
2,7,then,0.117255,0.132727,0.151765,0.143333,,,,,
2,7,place,0.158039,0.132727,0.201176,0.146061,,,,,
2,7,the,0.206275,0.132727,0.231765,0.143333,,,,,
2,7,partnership,0.237255,0.132727,0.326667,0.146061,,,,,
2,7,into,0.333333,0.132727,0.361961,0.143333,,,,,
2,7,Emeritus,0.368627,0.132727,0.437647,0.143333,,,,,
2,7,Status,0.443922,0.132424,0.49451,0.143333,,,,,
2,7,and,0.5,0.132727,0.528627,0.143333,,,,,
2,7,will,0.53451,0.132424,0.56,0.143333,,,,,
2,7,reflect,0.566275,0.132424,0.614902,0.143333,,,,,
2,7,this,0.620392,0.132727,0.648627,0.143333,,,,,
2,7,status,0.65451,0.13303,0.703137,0.143333,,,,,
2,7,in,0.70902,0.132727,0.721569,0.143333,,,,,
2,7,directories,0.727059,0.132727,0.811373,0.143333,,,,,
2,7,and,0.816471,0.132727,0.845882,0.143333,,,,,
2,7,all,0.852157,0.132727,0.86902,0.143333,,,,,
2,8,lists,0.118039,0.148788,0.148235,0.159697,,,,,
2,8,of,0.154118,0.148788,0.170196,0.159697,,,,,
2,8,sister,0.174902,0.149091,0.218431,0.159697,,,,,
2,8,city,0.223137,0.149091,0.251373,0.162424,,,,,
2,8,programs.,0.256471,0.151515,0.336863,0.162424,,,,,
2,9,If,0.118431,0.172424,0.127843,0.183333,,,,,
2,9,a,0.132941,0.175455,0.141961,0.183333,,,,,
2,9,community,0.147843,0.172727,0.236078,0.186061,,,,,
2,9,wishes,0.241176,0.172727,0.296078,0.183333,,,,,
2,9,to,0.301569,0.17303,0.316863,0.183333,,,,,
2,9,terminate,0.322353,0.172727,0.402353,0.183636,,,,,
2,9,a,0.407843,0.175152,0.417255,0.183333,,,,,
2,9,sister,0.422353,0.172727,0.46549,0.183636,,,,,
2,9,city,0.470588,0.172727,0.498824,0.186061,,,,,
2,9,"relationship,",0.503922,0.172727,0.6,0.186061,,,,,
2,9,then,0.606275,0.172727,0.640784,0.183333,,,,,
2,9,a,0.647059,0.175152,0.656471,0.183333,,,,,
2,9,letter,0.661961,0.172727,0.701961,0.183333,,,,,
2,9,from,0.706667,0.172424,0.742745,0.183333,,,,,
2,9,the,0.748627,0.172727,0.774118,0.183333,,,,,
2,9,mayor,0.78,0.175152,0.830196,0.186061,,,,,
2,9,or,0.834118,0.175152,0.85098,0.183333,,,,,
2,10,highest,0.118039,0.189091,0.175686,0.202424,,,,,
2,10,elected,0.181176,0.189091,0.238431,0.199697,,,,,
2,10,official,0.245098,0.188788,0.296863,0.199697,,,,,
2,10,of,0.302353,0.188788,0.318431,0.199697,,,,,
2,10,the,0.322353,0.189091,0.348235,0.199697,,,,,
2,10,U.S.,0.354118,0.188788,0.386275,0.199697,,,,,
2,10,city,0.392941,0.189091,0.421176,0.202424,,,,,
2,10,should,0.426275,0.189091,0.478431,0.199697,,,,,
2,10,be,0.48549,0.189091,0.505098,0.199697,,,,,
2,10,sent,0.510196,0.189394,0.543922,0.199697,,,,,
2,10,to,0.549412,0.189394,0.564706,0.199697,,,,,
2,10,the,0.570196,0.189091,0.595686,0.199697,,,,,
2,10,mayor,0.601569,0.191212,0.651765,0.202424,,,,,
2,10,of,0.656078,0.188788,0.672549,0.199697,,,,,
2,10,the,0.676471,0.189091,0.701961,0.199697,,,,,
2,10,sister,0.707059,0.189091,0.750196,0.199697,,,,,
2,10,city.,0.755294,0.189091,0.787059,0.202424,,,,,
2,10,Sister,0.794118,0.188788,0.84,0.199697,,,,,
2,11,Cities,0.118039,0.204848,0.161961,0.215758,,,,,
2,11,International,0.168627,0.205152,0.266275,0.215758,,,,,
2,11,should,0.271765,0.205152,0.323922,0.215758,,,,,
2,11,be,0.33098,0.205152,0.35098,0.215758,,,,,
2,11,informed,0.356471,0.204848,0.42549,0.215758,,,,,
2,11,of,0.432157,0.204848,0.448627,0.215758,,,,,
2,11,this,0.452549,0.205152,0.480784,0.215758,,,,,
2,11,action,0.486667,0.205152,0.535294,0.215758,,,,,
2,11,in,0.541176,0.205152,0.554118,0.215758,,,,,
2,11,writing,0.558824,0.205152,0.612157,0.218485,,,,,
2,11,by,0.618431,0.205152,0.637647,0.218485,,,,,
2,11,the,0.642745,0.205152,0.668235,0.215758,,,,,
2,11,mayor,0.674118,0.207576,0.723922,0.218485,,,,,
2,11,of,0.728627,0.204848,0.745098,0.215758,,,,,
2,11,the,0.74902,0.205152,0.77451,0.215758,,,,,
2,11,U.S.,0.780392,0.204848,0.812941,0.215758,,,,,
2,11,city,0.819216,0.205152,0.847451,0.218485,,,,,
2,12,and,0.117647,0.221515,0.146275,0.232121,,,,,
2,12,Sister,0.153333,0.221212,0.199216,0.232121,,,,,
2,12,Cities,0.203922,0.221212,0.248235,0.232121,,,,,
2,12,International,0.255294,0.221515,0.352157,0.232121,,,,,
2,12,will,0.357647,0.221515,0.382745,0.232121,,,,,
2,12,then,0.388235,0.221515,0.422745,0.232121,,,,,
2,12,remove,0.42902,0.223939,0.488235,0.232121,,,,,
2,12,the,0.493725,0.221515,0.518824,0.232121,,,,,
2,12,partnership,0.524706,0.221515,0.613725,0.234848,,,,,
2,12,from,0.62,0.221212,0.656471,0.232121,,,,,
2,12,its,0.662353,0.221515,0.680392,0.232121,,,,,
2,12,directories,0.685882,0.221212,0.769804,0.232121,,,,,
2,12,and,0.775294,0.221515,0.803922,0.232424,,,,,
2,12,all,0.810196,0.221515,0.827059,0.232121,,,,,
2,12,lists,0.834118,0.221212,0.863922,0.232121,,,,,
2,13,of,0.117647,0.237273,0.133725,0.248182,,,,,
2,13,sister,0.138431,0.237576,0.181961,0.248485,,,,,
2,13,city,0.186667,0.237576,0.21451,0.250909,,,,,
2,13,programs.,0.22,0.24,0.300392,0.250909,,,,,
2,13,We,0.306275,0.237576,0.332549,0.248182,,,,,
2,13,do,0.338431,0.237576,0.358431,0.248182,,,,,
2,13,not,0.364706,0.237879,0.390196,0.248182,,,,,
2,13,recommend,0.395294,0.237576,0.490196,0.248182,,,,,
2,13,terminating,0.496471,0.237576,0.58549,0.250909,,,,,
2,13,a,0.591765,0.240303,0.600784,0.248182,,,,,
2,13,relationship,0.607059,0.237576,0.697647,0.250909,,,,,
2,13,simply,0.704314,0.237576,0.755686,0.250909,,,,,
2,13,because,0.761569,0.237576,0.82902,0.248182,,,,,
2,13,it,0.834902,0.237576,0.843922,0.248182,,,,,
2,13,is,0.849412,0.237576,0.861569,0.248182,,,,,
2,14,dormant.,0.117647,0.253939,0.188627,0.264545,,,,,
2,14,Many,0.196078,0.253939,0.239216,0.267273,,,,,
2,14,partnerships,0.244706,0.253939,0.343529,0.26697,,,,,
2,14,wax,0.34902,0.256364,0.381961,0.264545,,,,,
2,14,and,0.387451,0.253939,0.415686,0.264545,,,,,
2,14,wane,0.421569,0.256364,0.465098,0.264545,,,,,
2,14,over,0.470588,0.256364,0.505882,0.264545,,,,,
2,14,the,0.510196,0.253939,0.535686,0.264848,,,,,
2,14,"years,",0.540392,0.256364,0.587843,0.267273,,,,,
2,14,and,0.594118,0.253939,0.622745,0.264545,,,,,
2,14,in,0.629804,0.253939,0.642353,0.264545,,,,,
2,14,many,0.648627,0.256364,0.692157,0.267273,,,,,
2,14,cases,0.697255,0.256364,0.743529,0.264545,,,,,
2,14,a,0.749412,0.256667,0.758824,0.264545,,,,,
2,14,dormant,0.763922,0.253939,0.83098,0.264545,,,,,
2,15,partnership,0.118039,0.27,0.207059,0.283333,,,,,
2,15,may,0.214118,0.272121,0.247843,0.283333,,,,,
2,15,be,0.252941,0.27,0.272549,0.280606,,,,,
2,15,reinvigorated,0.278431,0.27,0.381176,0.283333,,,,,
2,15,by,0.388235,0.27,0.407059,0.283333,,,,,
2,15,local,0.413333,0.27,0.44902,0.280606,,,,,
2,15,members,0.455294,0.27,0.530196,0.280909,,,,,
2,15,years,0.535294,0.272424,0.578039,0.283333,,,,,
2,15,after,0.583922,0.27,0.62,0.280606,,,,,
2,15,it,0.625098,0.27,0.633333,0.280606,,,,,
2,15,has,0.639608,0.27,0.667843,0.280909,,,,,
2,15,been,0.673333,0.27,0.712157,0.280606,,,,,
2,15,inactive.,0.718039,0.269697,0.782745,0.280909,,,,,
2,16,General,0.118039,0.295152,0.211373,0.311212,,,,,
2,16,Guidelines,0.221569,0.295152,0.350196,0.311212,,,,,
2,17,In,0.118431,0.324848,0.131373,0.335455,,,,,
2,17,order,0.137255,0.324848,0.179608,0.335455,,,,,
2,17,for,0.184314,0.324545,0.206667,0.335455,,,,,
2,17,a,0.211373,0.327273,0.220784,0.335758,,,,,
2,17,sister,0.225882,0.324848,0.269412,0.335455,,,,,
2,17,city/county/state,0.27451,0.324242,0.408627,0.337879,,,,,
2,17,partnership,0.414118,0.324545,0.503529,0.337879,,,,,
2,17,to,0.509412,0.325455,0.525098,0.335455,,,,,
2,17,be,0.53098,0.324848,0.55098,0.335455,,,,,
2,17,recognized,0.556078,0.324545,0.643137,0.337879,,,,,
2,17,by,0.650196,0.324545,0.669412,0.337879,,,,,
2,17,Sister,0.675294,0.324545,0.720784,0.335455,,,,,
2,17,Cities,0.725882,0.324545,0.770588,0.335455,,,,,
2,17,International,0.776863,0.324848,0.873725,0.335758,,,,,
2,18,"(SCI),",0.118039,0.340606,0.16,0.354242,,,,,
2,18,the,0.165882,0.341212,0.191373,0.351818,,,,,
2,18,two,0.196078,0.341515,0.225098,0.351818,,,,,
2,18,communities,0.23098,0.340909,0.333333,0.351818,,,,,
2,18,must,0.339216,0.341515,0.378431,0.351818,,,,,
2,18,sign,0.383922,0.341212,0.416471,0.354242,,,,,
2,18,formal,0.421961,0.341212,0.472157,0.351818,,,,,
2,18,documents,0.477647,0.341212,0.567059,0.351818,,,,,
2,18,which,0.572549,0.341212,0.619216,0.351818,,,,,
2,18,clearly,0.625098,0.341212,0.676863,0.354545,,,,,
2,18,endorse,0.682353,0.341212,0.747059,0.351818,,,,,
2,18,the,0.752157,0.341212,0.777647,0.351818,,,,,
2,18,link.,0.782745,0.340909,0.813333,0.351818,,,,,
2,18,This,0.824706,0.341212,0.858039,0.351818,,,,,
2,19,presumes,0.118039,0.359697,0.196078,0.370606,,,,,
2,19,several,0.201961,0.357273,0.258039,0.367879,,,,,
2,19,key,0.263922,0.35697,0.291765,0.370606,,,,,
2,19,items:,0.296863,0.357273,0.343922,0.367879,,,,,
2,19,that,0.349804,0.357273,0.380784,0.367879,,,,,
2,19,the,0.385882,0.357273,0.411373,0.367879,,,,,
2,19,U.S.,0.416863,0.35697,0.450196,0.367879,,,,,
2,19,community,0.456078,0.357273,0.544706,0.370606,,,,,
2,19,is,0.550588,0.357273,0.562353,0.367879,,,,,
2,19,already,0.568235,0.35697,0.627059,0.370606,,,,,
2,19,a,0.631765,0.359697,0.641176,0.367879,,,,,
2,19,member,0.647059,0.357273,0.713333,0.367879,,,,,
2,19,of,0.718039,0.35697,0.734118,0.367879,,,,,
2,19,SCI,0.739216,0.35697,0.767059,0.367576,,,,,
2,19,and,0.772941,0.357273,0.801569,0.367879,,,,,
2,19,has,0.80902,0.357273,0.836471,0.367879,,,,,
2,20,followed,0.117255,0.373333,0.183922,0.384242,,,,,
2,20,proper,0.19098,0.376061,0.243922,0.38697,,,,,
2,20,procedures,0.24902,0.373636,0.339216,0.38697,,,,,
2,20,(e.g.,0.34549,0.373333,0.378431,0.386667,,,,,
2,20,passed,0.385098,0.373636,0.441961,0.38697,,,,,
2,20,a,0.448235,0.376061,0.457647,0.384242,,,,,
2,20,city,0.463529,0.373636,0.491373,0.38697,,,,,
2,20,council,0.496471,0.373636,0.552549,0.384242,,,,,
2,20,resolution,0.558824,0.373636,0.636863,0.384242,,,,,
2,20,declaring,0.642745,0.373636,0.715686,0.38697,,,,,
2,20,the,0.721569,0.373333,0.747059,0.384242,,,,,
2,20,intent,0.752549,0.373636,0.796471,0.384242,,,,,
2,20,to,0.801569,0.373939,0.817255,0.384242,,,,,
2,20,twin,0.822745,0.373636,0.855294,0.384242,,,,,
2,21,with,0.117255,0.389697,0.149804,0.4,,,,,
2,21,the,0.155686,0.389394,0.181176,0.400303,,,,,
2,21,specific,0.186275,0.389394,0.247451,0.402424,,,,,
2,21,city);,0.252941,0.389394,0.289804,0.40303,,,,,
2,21,that,0.296078,0.389697,0.326275,0.400303,,,,,
2,21,both,0.332157,0.389394,0.367843,0.400303,,,,,
2,21,communities,0.373725,0.389394,0.476078,0.400303,,,,,
2,21,share,0.481569,0.389394,0.525098,0.400303,,,,,
2,21,a,0.530588,0.392121,0.54,0.400303,,,,,
2,21,mutual,0.545882,0.389697,0.599216,0.400303,,,,,
2,21,commitment,0.605098,0.389394,0.705098,0.400303,,,,,
2,21,to,0.710588,0.390303,0.726667,0.400606,,,,,
2,21,the,0.731373,0.389697,0.756863,0.400303,,,,,
2,21,relationship;,0.761961,0.389394,0.858039,0.40303,,,,,
2,22,and,0.117647,0.405758,0.146275,0.416364,,,,,
2,22,that,0.152549,0.405758,0.183529,0.416364,,,,,
2,22,both,0.189412,0.405455,0.224314,0.416364,,,,,
2,22,have,0.23098,0.405758,0.268235,0.416364,,,,,
2,22,secured,0.273725,0.405455,0.336471,0.416667,,,,,
2,22,the,0.342745,0.405758,0.368235,0.416364,,,,,
2,22,necessary,0.374118,0.408182,0.454902,0.419091,,,,,
2,22,support,0.460392,0.406364,0.521569,0.419091,,,,,
2,22,structure,0.527451,0.406061,0.598431,0.416364,,,,,
2,22,to,0.603529,0.406061,0.618824,0.416364,,,,,
2,22,build,0.625098,0.405455,0.662353,0.416364,,,,,
2,22,a,0.669412,0.408182,0.678431,0.416364,,,,,
2,22,lasting,0.684314,0.405455,0.734902,0.419091,,,,,
2,22,relationship.,0.741961,0.405455,0.836863,0.419091,,,,,
2,22,You,0.844314,0.405758,0.876078,0.416364,,,,,
2,23,should,0.117647,0.422121,0.170196,0.432727,,,,,
2,23,check,0.176863,0.422121,0.224706,0.432727,,,,,
2,23,with,0.229412,0.422121,0.262745,0.432727,,,,,
2,23,your,0.268235,0.424545,0.303529,0.435455,,,,,
2,23,local,0.308627,0.422121,0.344706,0.432727,,,,,
2,23,sister,0.350588,0.422121,0.394118,0.432727,,,,,
2,23,city,0.399216,0.422121,0.427451,0.435152,,,,,
2,23,program,0.432549,0.424545,0.499608,0.435758,,,,,
2,23,to,0.505098,0.422424,0.520784,0.432727,,,,,
2,23,see,0.526667,0.424545,0.554902,0.432727,,,,,
2,23,if,0.56,0.421818,0.569804,0.432727,,,,,
2,23,they,0.574118,0.421818,0.608235,0.435455,,,,,
2,23,have,0.61451,0.421818,0.651765,0.432727,,,,,
2,23,any,0.656863,0.424545,0.685098,0.435455,,,,,
2,23,additional,0.690588,0.421818,0.767843,0.432727,,,,,
2,23,requirements,0.774118,0.422121,0.878824,0.435455,,,,,
2,24,before,0.118039,0.437879,0.16902,0.448788,,,,,
2,24,pursuing,0.17451,0.438182,0.242745,0.451515,,,,,
2,24,a,0.24902,0.440606,0.258431,0.448788,,,,,
2,24,sister,0.263922,0.438182,0.306667,0.448788,,,,,
2,24,city,0.311765,0.437879,0.34,0.451515,,,,,
2,24,relationship.,0.345098,0.437879,0.441569,0.451515,,,,,
2,25,SCI,0.118039,0.461818,0.146275,0.472727,,,,,
2,25,often,0.152157,0.461515,0.191765,0.472727,,,,,
2,25,refers,0.198039,0.461515,0.242745,0.472727,,,,,
2,25,to,0.247843,0.462424,0.263922,0.472727,,,,,
2,25,these,0.26902,0.461818,0.312941,0.472727,,,,,
2,25,agreements,0.318039,0.462424,0.412549,0.475455,,,,,
2,25,as,0.418431,0.464242,0.436471,0.472727,,,,,
2,25,a,0.441961,0.464242,0.45098,0.47303,,,,,
2,25,"""Sister",0.457255,0.461515,0.510588,0.472727,,,,,
2,25,City,0.515686,0.461515,0.546275,0.475455,,,,,
2,25,"Agreement""",0.55098,0.461515,0.645882,0.475455,,,,,
2,25,or,0.652549,0.464242,0.669412,0.472727,,,,,
2,25,"""Memorandum",0.674118,0.461515,0.793333,0.472727,,,,,
2,25,of,0.799216,0.461515,0.815294,0.472727,,,,,
2,26,"Understanding.""",0.118039,0.477576,0.248627,0.491515,,,,,
2,26,"However,",0.259608,0.478182,0.333333,0.490909,,,,,
2,26,as,0.34,0.480606,0.358039,0.488788,,,,,
2,26,the,0.363137,0.477879,0.388627,0.488788,,,,,
2,26,following,0.393333,0.477879,0.464314,0.491515,,,,,
2,26,examples,0.470588,0.478182,0.547059,0.491515,,,,,
2,26,"show,",0.552941,0.478182,0.599608,0.490909,,,,,
2,26,the,0.60549,0.478182,0.63098,0.488788,,,,,
2,26,actual,0.636078,0.478182,0.683922,0.488788,,,,,
2,26,name,0.690196,0.480606,0.733333,0.488788,,,,,
2,26,and,0.739216,0.478182,0.767843,0.488788,,,,,
2,26,format,0.774118,0.477879,0.826275,0.488788,,,,,
2,26,of,0.831765,0.477879,0.848235,0.488788,,,,,
2,27,your,0.117255,0.496667,0.153333,0.507879,,,,,
2,27,documents,0.158431,0.494242,0.247843,0.505152,,,,,
2,27,is,0.253725,0.494242,0.26549,0.505152,,,,,
2,27,left,0.271765,0.494242,0.295294,0.505152,,,,,
2,27,up,0.301176,0.49697,0.32,0.507879,,,,,
2,27,to,0.325882,0.494848,0.341176,0.505152,,,,,
2,27,you.,0.347059,0.49697,0.38,0.507879,,,,,
2,28,A,0.117255,0.517879,0.129412,0.528485,,,,,
2,28,few,0.134118,0.517879,0.162353,0.528485,,,,,
2,28,things,0.167451,0.517879,0.216078,0.531515,,,,,
2,28,to,0.221176,0.518485,0.236863,0.528788,,,,,
2,28,keep,0.243137,0.517879,0.280784,0.531212,,,,,
2,28,in,0.287451,0.517879,0.3,0.528788,,,,,
2,28,mind,0.306275,0.517879,0.343922,0.528788,,,,,
2,28,as,0.35098,0.520606,0.36902,0.528788,,,,,
2,28,you,0.374118,0.520606,0.402745,0.531515,,,,,
2,28,draft,0.408627,0.517879,0.44549,0.528788,,,,,
2,28,your,0.45098,0.520606,0.486667,0.531515,,,,,
2,28,agreement:,0.491373,0.518485,0.580392,0.531818,,,,,
2,29,Your,0.176471,0.542424,0.21451,0.553333,,,,,
2,29,agreement,0.219608,0.543333,0.305098,0.556061,,,,,
2,29,can,0.310588,0.544848,0.338431,0.553333,,,,,
2,29,range,0.345098,0.544848,0.389412,0.556061,,,,,
2,29,from,0.394902,0.542121,0.43098,0.553333,,,,,
2,29,the,0.436863,0.542424,0.461961,0.553333,,,,,
2,29,"ceremonial,",0.467843,0.542424,0.56,0.555152,,,,,
2,29,with,0.56549,0.542424,0.598039,0.55303,,,,,
2,29,language,0.604706,0.542424,0.677255,0.556061,,,,,
2,29,focusing,0.682353,0.542121,0.750196,0.556061,,,,,
2,29,on,0.756471,0.544848,0.775686,0.553333,,,,,
2,29,each,0.781961,0.542424,0.819216,0.553333,,,,,
2,29,city's,0.825882,0.542424,0.867451,0.556061,,,,,
2,30,commitment,0.176471,0.558788,0.276863,0.569394,,,,,
2,30,to,0.281961,0.559091,0.297255,0.569394,,,,,
2,30,fostering,0.303137,0.558485,0.372157,0.572121,,,,,
2,30,"understanding,",0.378824,0.558788,0.497647,0.571818,,,,,
2,30,"cooperation,",0.503922,0.558788,0.603529,0.571818,,,,,
2,30,and,0.610196,0.558485,0.638431,0.569394,,,,,
2,30,mutual,0.645882,0.558788,0.699216,0.569394,,,,,
2,30,benefit,0.70549,0.558485,0.759608,0.569394,,,,,
2,30,to,0.764706,0.559091,0.780392,0.569394,,,,,
2,30,the,0.78549,0.558485,0.811373,0.569394,,,,,
2,30,"precise,",0.816863,0.558788,0.878824,0.571818,,,,,
2,31,with,0.176078,0.575152,0.208627,0.585758,,,,,
2,31,particular,0.215686,0.574848,0.290196,0.588485,,,,,
2,31,areas,0.294902,0.577576,0.338039,0.585758,,,,,
2,31,of,0.343922,0.574848,0.36,0.585758,,,,,
2,31,"interest,",0.364314,0.575152,0.427059,0.587576,,,,,
2,31,specific,0.434118,0.574848,0.49451,0.588182,,,,,
2,31,"programs/activities,",0.500784,0.574848,0.657647,0.588485,,,,,
2,31,or,0.664314,0.577576,0.680784,0.585758,,,,,
2,31,more,0.685882,0.577576,0.726275,0.585758,,,,,
2,31,concrete,0.732157,0.575455,0.801569,0.586061,,,,,
2,31,goals,0.807059,0.575152,0.849804,0.588485,,,,,
2,32,related,0.176863,0.591515,0.230196,0.602121,,,,,
2,32,to,0.236078,0.591818,0.252157,0.602121,,,,,
2,32,anything,0.258039,0.591212,0.325098,0.604545,,,,,
2,32,from,0.33098,0.591212,0.367059,0.602121,,,,,
2,32,numbers,0.373333,0.591212,0.443529,0.602121,,,,,
2,32,of,0.448627,0.591212,0.465098,0.602121,,,,,
2,32,exchanges,0.469412,0.591515,0.556078,0.604848,,,,,
2,32,to,0.560784,0.591818,0.576863,0.602121,,,,,
2,32,economic,0.582745,0.591515,0.660392,0.602424,,,,,
2,32,development.,0.666667,0.591515,0.773725,0.604545,,,,,
2,33,Don't,0.177255,0.620606,0.22,0.631515,,,,,
2,33,try,0.224706,0.621212,0.24549,0.634242,,,,,
2,33,to,0.250588,0.621212,0.266275,0.631515,,,,,
2,33,include,0.272157,0.620606,0.32902,0.631515,,,,,
2,33,everything,0.335294,0.620606,0.417255,0.634242,,,,,
2,33,you,0.422353,0.623333,0.451373,0.634242,,,,,
2,33,plan,0.457255,0.620606,0.490196,0.633939,,,,,
2,33,to,0.496078,0.621212,0.511765,0.631515,,,,,
2,33,do.,0.517647,0.620606,0.542353,0.631515,,,,,
2,33,Some,0.548627,0.620303,0.594902,0.631515,,,,,
2,33,"specifics,",0.600392,0.620303,0.67451,0.633939,,,,,
2,33,like,0.681961,0.620303,0.707843,0.631515,,,,,
2,33,particular,0.713333,0.620606,0.788235,0.633939,,,,,
2,33,areas,0.793333,0.62303,0.836471,0.631515,,,,,
2,33,of,0.841961,0.620606,0.858431,0.631515,,,,,
2,34,interest,0.176471,0.63697,0.236078,0.647273,,,,,
2,34,or,0.241176,0.639394,0.258039,0.647576,,,,,
2,34,participating,0.262745,0.636667,0.361569,0.650606,,,,,
2,34,institutions,0.367843,0.63697,0.453725,0.647879,,,,,
2,34,are,0.459608,0.639394,0.484706,0.647576,,,,,
2,34,good,0.489804,0.636667,0.530588,0.65,,,,,
2,34,to,0.536078,0.637576,0.552157,0.647576,,,,,
2,34,include.,0.558039,0.636667,0.619216,0.647576,,,,,
2,34,"However,",0.626275,0.636667,0.700392,0.649091,,,,,
2,34,there's,0.706275,0.63697,0.760784,0.647576,,,,,
2,34,no,0.767059,0.639394,0.786275,0.647879,,,,,
2,34,need,0.792549,0.63697,0.831373,0.647273,,,,,
2,34,to,0.836471,0.637576,0.852549,0.647576,,,,,
2,35,include,0.176863,0.65303,0.233725,0.663939,,,,,
2,35,all,0.239216,0.65303,0.255686,0.663939,,,,,
2,35,the,0.261176,0.653333,0.287059,0.663939,,,,,
2,35,programs,0.292549,0.655455,0.368627,0.66697,,,,,
2,35,you,0.373725,0.655758,0.402745,0.666061,,,,,
2,35,plan,0.40902,0.653333,0.441961,0.666364,,,,,
2,35,to,0.447451,0.653939,0.463137,0.663333,,,,,
2,35,do,0.46902,0.65303,0.48902,0.663939,,,,,
2,35,if,0.495294,0.65303,0.504706,0.663636,,,,,
2,35,it,0.509804,0.65303,0.518431,0.663636,,,,,
2,35,makes,0.523922,0.653333,0.575686,0.663636,,,,,
2,35,the,0.581176,0.65303,0.607059,0.663939,,,,,
2,35,document,0.612157,0.653333,0.692941,0.663939,,,,,
2,35,too,0.697647,0.653636,0.723529,0.663636,,,,,
2,35,lengthy,0.729412,0.65303,0.787843,0.66697,,,,,
2,35,or,0.793333,0.655758,0.809804,0.663939,,,,,
2,35,limits,0.81451,0.652727,0.855686,0.663939,,,,,
2,36,the,0.176078,0.669091,0.201569,0.679697,,,,,
2,36,scope,0.207059,0.671515,0.256078,0.682424,,,,,
2,36,of,0.261176,0.668788,0.277255,0.679697,,,,,
2,36,projects.,0.281961,0.669394,0.349804,0.682727,,,,,
2,36,This,0.356471,0.669091,0.388627,0.679697,,,,,
2,36,is,0.394902,0.669091,0.406667,0.679697,,,,,
2,36,a,0.412549,0.672121,0.421961,0.68,,,,,
2,36,formal,0.427059,0.669091,0.477255,0.679697,,,,,
2,36,document,0.482745,0.669091,0.563137,0.68,,,,,
2,36,to,0.568627,0.669697,0.584314,0.679697,,,,,
2,36,establish,0.590196,0.669091,0.660784,0.679697,,,,,
2,36,the,0.665882,0.669091,0.691765,0.679697,,,,,
2,36,relationship;,0.696863,0.669091,0.793725,0.682727,,,,,
2,36,specific,0.800392,0.669091,0.861176,0.682727,,,,,
2,37,"tasks,",0.176078,0.685758,0.222353,0.698182,,,,,
2,37,"responsibilities,",0.22902,0.685758,0.351765,0.698788,,,,,
2,37,or,0.358431,0.687879,0.374902,0.696061,,,,,
