page,text,left,top,width,height
7,Memorandum of Understanding,0.4199346405228758,0.3712121212121212,0.27450980392156865,0.012626262626262626
7,The Sister City partnership between New York City and London will foster mutually,0.20098039215686275,0.4015151515151515,0.673202614379085,0.015151515151515152
7,beneficial solutions to common challenges for these two great cosmopolitan entities.,0.20098039215686275,0.4166666666666667,0.6683006535947712,0.013888888888888888
7,"Consequently, the Sister City relationship between the two will be one of the most",0.20098039215686275,0.4318181818181818,0.6503267973856209,0.015151515151515152
7,"important in their network of global partnerships, as it strives to:",0.20098039215686275,0.44696969696969696,0.5081699346405228,0.015151515151515152
7,Encourage and publicize existing exchanges between London and New York City so,0.23039215686274508,0.4797979797979798,0.6699346405228758,0.016414141414141416
7,that they can flourish to benefit a wider cross-section of the citizens of both;,0.23039215686274508,0.494949494949495,0.6013071895424836,0.015151515151515152
7,"Support and promote the development of new social, economic, academic and",0.23039215686274508,0.5113636363636364,0.6176470588235294,0.015151515151515152
7,community programs to encourage both cities' citizens to share their experiences as a,0.23039215686274508,0.5265151515151515,0.6764705882352942,0.015151515151515152
7,medium for learning from one another;,0.22875816993464052,0.5429292929292929,0.3088235294117647,0.013888888888888888
7,Generate an improvement of the operation of the cities' various government agencies,0.22875816993464052,0.5593434343434344,0.6748366013071896,0.015151515151515152
7,by serving as a conduit of information;,0.22875816993464052,0.5744949494949495,0.30718954248366015,0.015151515151515152
7,"Identify themes, common to both, that can generate new initiatives to further and",0.22875816993464052,0.5909090909090909,0.6388888888888888,0.015151515151515152
7,"nurture the increasingly powerful financial, social and cultural relationships between",0.22875816993464052,0.6060606060606061,0.6699346405228758,0.013888888888888888
7,the cities;,0.22875816993464052,0.6237373737373737,0.07516339869281045,0.011363636363636364
7,Promote key mayoral priorities relevant to both London and New York City;,0.22875816993464052,0.6388888888888888,0.6078431372549019,0.015151515151515152
7,Provide financial or in kind support to community-led programs that advance the,0.22875816993464052,0.6553030303030303,0.6405228758169934,0.013888888888888888
7,aims of the Sister City partnership;,0.22875816993464052,0.6717171717171717,0.27450980392156865,0.013888888888888888
7,"With the above purposes in mind, the Mayor of the City of New York and the Mayor of",0.19934640522875818,0.702020202020202,0.696078431372549,0.015151515151515152
7,London solemnly confirm that these two cities are united by an official partnership by the,0.1977124183006536,0.7171717171717171,0.7091503267973857,0.015151515151515152
7,protocol of this Memorandum of Understanding.,0.1977124183006536,0.7335858585858586,0.38235294117647056,0.015151515151515152
7,This agreement will go into effect from the date of signatures.,0.3104575163398693,0.7803030303030303,0.4869281045751634,0.015151515151515152
7,Thelly /hiuliavi,0.17647058823529413,0.7941919191919192,0.2875816993464052,0.10101010101010101
7,Signed in March of 2001,0.45588235294117646,0.7954545454545454,0.19281045751633988,0.012626262626262626
7,Nan Ken Mayor Livingstone lengthm,0.6372549019607843,0.8143939393939394,0.25,0.1111111111111111
7,Rudolph W. Giuliani,0.2581699346405229,0.8775252525252525,0.16339869281045752,0.013888888888888888
7,Mayor,0.31209150326797386,0.8939393939393939,0.05228758169934641,0.012626262626262626
7,New York City,0.2875816993464052,0.9090909090909091,0.119281045751634,0.012626262626262626
7,London,0.7009803921568627,0.9090909090909091,0.06045751633986928,0.010101010101010102
8,Partnership Agreement,0.5163398692810458,0.026515151515151516,0.43790849673202614,0.03409090909090909
8,SisterCities,0.16830065359477125,0.03282828282828283,0.24183006535947713,0.027777777777777776
8,E R N A T N,0.2238562091503268,0.06565656565656566,0.1437908496732026,0.008838383838383838
8,Toolkit,0.8300653594771242,0.07196969696969698,0.12581699346405228,0.025252525252525252
8,Connect globally. Thrive locally.,0.16830065359477125,0.08585858585858586,0.238562091503268,0.013888888888888888
8,City of Long Beach,0.39052287581699346,0.19570707070707072,0.4738562091503268,0.06565656565656566
8,California,0.5506535947712419,0.25757575757575757,0.13562091503267973,0.03156565656565657
8,Sister City Agreement,0.32189542483660133,0.3042929292929293,0.37745098039215685,0.03535353535353535
8,between the,0.46405228758169936,0.3522727272727273,0.08333333333333333,0.008838383838383838
8,City of Long Beach,0.3790849673202614,0.37752525252525254,0.25163398692810457,0.016414141414141416
8,"California, USA",0.40032679738562094,0.39646464646464646,0.20915032679738563,0.015151515151515152
8,and the,0.47875816993464054,0.4154040404040404,0.05228758169934641,0.008838383838383838
8,City of San Pablo de Manta,0.32189542483660133,0.42803030303030304,0.369281045751634,0.016414141414141416
8,"Ecuador, South America",0.3464052287581699,0.44696969696969696,0.315359477124183,0.015151515151515152
8,"In accordance with the authorization and approval expressed by the City of Long Beach,",0.26143790849673204,0.4810606060606061,0.5359477124183006,0.012626262626262626
8,"California, USA, and the City of San Pablo de Manta, Ecuador, South America, it is declared",0.2173202614379085,0.4911616161616162,0.5800653594771242,0.012626262626262626
8,"that a ""Sister City Agreement between the two cities is hereby established for the following",0.2173202614379085,0.5025252525252525,0.5800653594771242,0.012626262626262626
8,purposes:,0.2173202614379085,0.5151515151515151,0.05718954248366013,0.008838383838383838
8,(1) to promote and expand the effective and mutually beneficial cooperation between,0.27941176470588236,0.5328282828282829,0.5196078431372549,0.012626262626262626
8,the people of Long Beach and the people of San Pablo de Manta; and,0.2173202614379085,0.5429292929292929,0.40522875816993464,0.012626262626262626
8,"(2) to promote international goodwill, understanding, and expanded business",0.27941176470588236,0.5631313131313131,0.5196078431372549,0.012626262626262626
8,"relations between the two cities and their respective nations by the exchange of people, ideas, and",0.2173202614379085,0.5732323232323232,0.5800653594771242,0.012626262626262626
8,"information in a wide variety of economic, social, cultural, municipal, environmental,",0.2173202614379085,0.5833333333333334,0.5800653594771242,0.012626262626262626
8,"professional, technical, youth, and other endeavors; and",0.2173202614379085,0.5934343434343434,0.33169934640522875,0.011363636363636364
8,"(3) to foster and encourage charitable, scientific, trade and commerce, literary and",0.27941176470588236,0.6136363636363636,0.5196078431372549,0.012626262626262626
8,educational activities between the two cities;,0.2173202614379085,0.625,0.2647058823529412,0.010101010101010102
8,This Sister City Agreement shall be officially established and shall become effective when,0.2630718954248366,0.6439393939393939,0.5359477124183006,0.012626262626262626
8,"this document has been duly executed by the Mayor of Long Beach, California, USA, and the",0.21895424836601307,0.6540404040404041,0.5800653594771242,0.012626262626262626
8,"Mayor of San Pablo de Mania, Ecuador, South America.",0.2173202614379085,0.6654040404040404,0.3382352941176471,0.011363636363636364
8,Beperly D Neill,0.5882352941176471,0.7361111111111112,0.12091503267973856,0.012626262626262626
8,"Mayor, City of Long Beach",0.5424836601307189,0.7512626262626263,0.2107843137254902,0.012626262626262626
8,"California, USA",0.5816993464052288,0.7651515151515151,0.12418300653594772,0.012626262626262626
8,Ing. Jorge O. Zambrano Cedeño,0.5261437908496732,0.8244949494949495,0.24183006535947713,0.013888888888888888
8,"Mayor, City of San Pablo de Manta",0.5049019607843137,0.8383838383838383,0.2761437908496732,0.013888888888888888
8,"Ecuador, South America",0.5522875816993464,0.8535353535353535,0.18627450980392157,0.011363636363636364
8,"Dated: September 19, 2000",0.5441176470588235,0.8825757575757576,0.20098039215686275,0.013888888888888888
9,Partnership Agreement,0.5163398692810458,0.026515151515151516,0.4395424836601307,0.03409090909090909
9,SisterCities,0.1715686274509804,0.03282828282828283,0.2369281045751634,0.027777777777777776
9,INTERNATIONA,0.17647058823529413,0.06565656565656566,0.22549019607843138,0.008838383838383838
9,Toolkit,0.8300653594771242,0.07196969696969698,0.12581699346405228,0.025252525252525252
9,Connect globally. Thrive locally.,0.16830065359477125,0.08585858585858586,0.238562091503268,0.012626262626262626
9,REAFFIRMATION OF SISTER CITIES DECLARATION,0.32516339869281047,0.16414141414141414,0.4820261437908497,0.013888888888888888
9,adopted by,0.19934640522875818,0.21338383838383837,0.08006535947712418,0.012626262626262626
9,THE HONORABLE RICHARD M. DALEY,0.3954248366013072,0.21338383838383837,0.3349673202614379,0.011363636363636364
9,MAYOR OF CHICAGO,0.4722222222222222,0.23106060606060605,0.184640522875817,0.011363636363636364
9,THE HONORABLE ZHANG RONGMAO,0.4019607843137255,0.2601010101010101,0.32189542483660133,0.011363636363636364
9,and,0.19934640522875818,0.26136363636363635,0.024509803921568627,0.008838383838383838
9,MAYOR OF SHENYANG,0.46405228758169936,0.2727272727272727,0.20098039215686275,0.010101010101010102
9,ON,0.5506535947712419,0.29797979797979796,0.026143790849673203,0.011363636363636364
9,"JUNE 5, 1995",0.5,0.32323232323232326,0.12745098039215685,0.013888888888888888
9,"On this the tenth anniversary of the signing of a sister city agreement, in order to further",0.2549019607843137,0.36237373737373735,0.6715686274509803,0.015151515151515152
9,the traditional links of friendship between Chicago and Shenyang and to reaffirm their mutual,0.1977124183006536,0.3787878787878788,0.7271241830065359,0.015151515151515152
9,"aspiration to work in unison for the benefit of their cities and nations, the Honorable Mayor",0.19934640522875818,0.3939393939393939,0.7271241830065359,0.013888888888888888
9,"Richard M. Daley, Mayor of the City of Chicago, and the Honorable Zhang Rongmao, Mayor",0.19934640522875818,0.41035353535353536,0.7271241830065359,0.013888888888888888
9,"of the City of Shenyang, on this fifth day of June 1995, do hereby acknowledge and reaffirm the",0.19934640522875818,0.42676767676767674,0.7254901960784313,0.013888888888888888
9,sister cities agreement between the City of Chicago and the City of Shenyang.,0.19934640522875818,0.4431818181818182,0.5735294117647058,0.013888888888888888
9,"The City of Chicago and the City of Shenyang on the basis of friendly cooperation,",0.2549019607843137,0.4734848484848485,0.6650326797385621,0.015151515151515152
9,equality and mutual benefit will continue to develop a sister cities relationship to promote and,0.19934640522875818,0.4898989898989899,0.7238562091503268,0.013888888888888888
9,broaden economic cooperation and cultural exchanges between the two cities.,0.19934640522875818,0.5063131313131313,0.5735294117647058,0.013888888888888888
9,The two cities do hereby declare their interest in exploring the establishment of business,0.2549019607843137,0.5366161616161617,0.6683006535947712,0.015151515151515152
9,and trade relations between Chicago and Shenyang.,0.19934640522875818,0.5542929292929293,0.3872549019607843,0.012626262626262626
9,"In addition, exchanges will be promoted in the area of the arts such as exhibits, music,",0.25326797385620914,0.5833333333333334,0.6666666666666666,0.015151515151515152
9,dance and other cultural activities.,0.1977124183006536,0.601010101010101,0.2549019607843137,0.010101010101010102
9,"In addition, exchanges will be promoted in education and the establishment of contacts",0.25326797385620914,0.6300505050505051,0.6683006535947712,0.015151515151515152
9,within educational institutions encouraged.,0.1977124183006536,0.6464646464646465,0.31862745098039214,0.012626262626262626
9,"In addition, we declare our intention to promote exchanges in such fields as science and",0.25326797385620914,0.678030303030303,0.6683006535947712,0.015151515151515152
9,"technology, sports, health, youth and any areas that will contribute to the prosperity and the",0.1977124183006536,0.6931818181818182,0.7222222222222222,0.013888888888888888
9,further development of friendship between the people of our two cities.,0.19444444444444445,0.7108585858585859,0.5245098039215687,0.013888888888888888
9,3h.tx,0.5915032679738562,0.75,0.2173202614379085,0.06313131313131314
9,THE HONORABLE ZHANG RONGMAO,0.5882352941176471,0.8194444444444444,0.28594771241830064,0.011363636363636364
9,THE HONORABLE RICHARD M. DALEY,0.19607843137254902,0.821969696969697,0.30392156862745096,0.010101010101010102
9,MAYOR OF CHICAGO,0.19607843137254902,0.8358585858585859,0.16339869281045752,0.010101010101010102
9,MAYOR OF SHENYANG,0.5866013071895425,0.8358585858585859,0.17647058823529413,0.010101010101010102
10,agcas,0.7239618927218934,0.1925253410045547,0.05214979735708554,0.012241495670809836
10,Example of a skills-based CV,0.3880558450394894,0.20699256316096631,0.2239373651216026,0.011128632428008942
10,ASHLEY GILL,0.4586114532284875,0.24705563990179852,0.08282614874360644,0.00779004269960626
10,Telephone: 01882 652349,0.5920535817598535,0.25929713557260836,0.1288406758233878,0.008902905942407153
10,3 Lappage Court,0.21933591241362446,0.2604099988154092,0.08129233117428039,0.00779004269960626
10,"Tyler Green, Bucks.",0.21933591241362446,0.2704257680006173,0.09202905415956271,0.008902905942407153
10,Mobile: 07717 121824,0.5920535817598535,0.2704257680006173,0.1119686825608013,0.006677179456805365
10,HP8 4JD,0.2208697299829505,0.2804415371858253,0.04141307437180322,0.006677179456805365
10,Email: ashleygill2023@gotmail.com,0.5935873993291795,0.2804415371858253,0.17792283804182124,0.008902905942407153
10,Personal Details,0.2208697299829505,0.3004730755562414,0.0950966892982148,0.00779004269960626
10,Summary,0.21933591241362446,0.32273034041225934,0.0475483446491074,0.00779004269960626
10,Business studies with Spanish undergraduate.,0.27301952734003604,0.3427618787826754,0.22853881782958074,0.008902905942407153
10,Ability to speak French and Spanish.,0.27148570977071,0.35277764796788347,0.17792283804182124,0.00779004269960626
10,Extensive business experience including an internship with Top Choice Holidays.,0.27148570977071,0.3627934171530915,0.39725875045544573,0.008902905942407153
10,Education And Qualifications,0.21933591241362446,0.3828249555235076,0.14417885151664825,0.00779004269960626
10,2008 - present,0.21933591241362446,0.4028564938939237,0.07362324332765018,0.00779004269960626
10,Buckinghamshire Edge University,0.3865220274701634,0.4028564938939237,0.16718611505653894,0.008902905942407153
10,BA International Business Studies with Spanish (expected 2:1),0.3849882099008373,0.41175939983633086,0.3082973314345351,0.008902905942407153
10,Relate your degree to,0.22853881782958074,0.4217751690215389,0.10123195957551899,0.00779004269960626
10,Study semester at The University of Valloid (Spain).,0.39879256802477175,0.4228880322643398,0.25154608136947143,0.008902905942407153
10,the job by listing your,0.22853881782958074,0.43067807496394606,0.10123195957551899,0.00779004269960626
10,Six-month work placement in Madrid.,0.39725875045544573,0.4329038014495478,0.18865956102710357,0.00779004269960626
10,relevant modules/,0.22853881782958074,0.4406938441491541,0.08435996631293248,0.006677179456805365
10,Relevant modules included: Business Planning; Sales Promotion and,0.39879256802477175,0.441806707391955,0.3374398652517299,0.008902905942407153
10,dissertation.,0.22853881782958074,0.44959675009156125,0.05828506763438972,0.006677179456805365
10,Marketing; and Business Operations Management.,0.39725875045544573,0.4529353398199639,0.25307989893879745,0.008902905942407153
10,Freebridge School,0.3849882099008373,0.46851542521917644,0.08742760145158458,0.00779004269960626
10,2000 - 2007,0.22240354755227656,0.46962828846197735,0.05828506763438972,0.006677179456805365
10,"A-Levels: Business Studies (B), French (C)",0.3849882099008373,0.4785311944043845,0.19939628401238588,0.008902905942407153
10,"8 GCSEs including Maths, English, Spanish and French",0.3849882099008373,0.48854696358959254,0.2668842570627319,0.008902905942407153
10,Work History,0.21933591241362446,0.5108042284456105,0.06595415548101995,0.00779004269960626
10,2008-2011,0.21933591241362446,0.5308357668160265,0.061352702773041806,0.006677179456805365
10,Buckinghamshire Edge University - Librarian/tour guide,0.3849882099008373,0.5308357668160265,0.27762098004801417,0.008902905942407153
10,Briefly list,0.7070898994593069,0.5386258095156328,0.046014527079781355,0.00779004269960626
10,General administrative and customer service roles.,0.39879256802477175,0.5408515360012346,0.25154608136947143,0.006677179456805365
10,your relevant,0.7055560818899808,0.5475287154580399,0.061352702773041806,0.00779004269960626
10,2011 (Feb-Aug),0.21933591241362446,0.5564316214004471,0.0782246960356283,0.008902905942407153
10,Audigest S.A. (Madrid) - Audit Assistant,0.3849882099008373,0.5564316214004471,0.19939628401238588,0.008902905942407153
10,duties.,0.7070898994593069,0.5564316214004471,0.030676351386520903,0.005564316214004471
10,Six months' work experience in an international bank.,0.39879256802477175,0.5664473905856552,0.2668842570627319,0.008902905942407153
10,Liaising with colleagues and clients in English and Spanish.,0.39879256802477175,0.5764631597708632,0.2914253381719486,0.008902905942407153
10,2010 (June-Dec),0.21933591241362446,0.5920432451700757,0.08129233117428039,0.00779004269960626
10,Finsbury's supermarket (Hazelbridge) - Supervisor,0.3865220274701634,0.5920432451700757,0.25001226380014535,0.008902905942407153
10,Managing a small team.,0.39879256802477175,0.6031718775980847,0.11963777040743152,0.008902905942407153
10,Customer service in a busy competitive environment.,0.39879256802477175,0.6131876467832927,0.2638166219240798,0.008902905942407153
10,2010 (Jan-Aug),0.21933591241362446,0.6287677321825053,0.07669087846630226,0.008902905942407153
10,Top Choice Holidays and Flights Ltd (Low Wycombe),0.3849882099008373,0.6287677321825053,0.2576813516467756,0.008902905942407153
10,Financial Assistant/Supervisor,0.3849882099008373,0.6387835013677132,0.15031412179395243,0.00779004269960626
10,Working in a range of teams to manage complex financial processes.,0.39879256802477175,0.6487992705529213,0.3420413179597081,0.008902905942407153
10,2007 (Jul-Aug),0.21933591241362446,0.6643793559521338,0.07362324332765018,0.008902905942407153
10,Dogs Protection League - General Assistant,0.3849882099008373,0.6654922191949347,0.2162682772749724,0.008902905942407153
10,Dealing with enquiries and selling packages to a range of clients.,0.39879256802477175,0.6755079883801428,0.32056787198914344,0.008902905942407153
10,2006 (Jan-Dec),0.21933591241362446,0.6910880737793553,0.07669087846630226,0.008902905942407153
10,McHenry's Restaurant (Low Wycombe) - Supervisor,0.3849882099008373,0.6910880737793553,0.25614753407744956,0.008902905942407153
10,Voluntary Experience,0.21933591241362446,0.7100067489069705,0.10583341228349712,0.00779004269960626
10,2007/2011,0.21933591241362446,0.7300382872773866,0.05521743249573763,0.00779004269960626
10,Teaching English in Mexico/Spain,0.3849882099008373,0.7300382872773866,0.16718611505653894,0.008902905942407153
10,Interests,0.2208697299829505,0.7500698256478027,0.042946891941129266,0.006677179456805365
10,Active member of University Business Club - Winner of the 'Bucks Best Business Pitch' award in 2010 Enterprise,0.21933591241362446,0.7701013640182188,0.5567757776653544,0.008902905942407153
10,"week, judged by Michael Eavis.",0.21933591241362446,0.7801171332034268,0.15184793936327848,0.008902905942407153
11,Make sure you carefully assess,0.46781435864444376,0.23703987071659047,0.14111121637799615,0.00779004269960626
11,the job advert/job description,0.46781435864444376,0.2459427766589976,0.13804358123934407,0.00779004269960626
11,Skills And Achievements,0.21933591241362446,0.24705563990179852,0.12117158797675757,0.006677179456805365
11,and address all the skills they,0.46781435864444376,0.2548456826014048,0.13497594610069197,0.00779004269960626
11,require.,0.46781435864444376,0.2648614517866128,0.03374398652517299,0.00779004269960626
11,Effective communication,0.2208697299829505,0.2670871782722146,0.12270540554608361,0.006677179456805365
11,"Able to communicate effectively with a wide range of clients and colleagues, by showing interest, carefully",0.23314027053755887,0.27710294745742264,0.5291670614174856,0.008902905942407153
11,"listening to needs and appropriately adjusting my message, as demonstrated during my time at Finsbury's",0.23314027053755887,0.2871187166426307,0.5276332438481596,0.008902905942407153
11,Supermarket.,0.23314027053755887,0.29713448582783875,0.06595415548101995,0.00779004269960626
11,Strong presentation skills and confidence demonstrated by experience of delivering presentations in different,0.23314027053755887,0.3071502550130468,0.544505237110746,0.008902905942407153
11,languages to groups of five to fifty.,0.23314027053755887,0.31716602419825485,0.17178756776451706,0.008902905942407153
11,Customer service,0.21933591241362446,0.33719756256867095,0.08435996631293248,0.005564316214004471
11,Ability to quickly build rapport with customers and calmly deal with any problems as shown during my retail,0.23314027053755887,0.347213331753879,0.541437601972094,0.008902905942407153
11,experience in high pressure environments.,0.23314027053755887,0.35722910093908705,0.21013300699766818,0.008902905942407153
11,"Capacity to maintain professional relationships through email and other written correspondence, for example,",0.23314027053755887,0.3672448701242951,0.5475728722493981,0.008902905942407153
11,"at Audigest in Madrid, where I built longstanding business relationships with customers and colleagues across",0.23314027053755887,0.37726063930950315,0.5491066898187242,0.008902905942407153
11,the globe.,0.23314027053755887,0.3872764084947112,0.049082162218433444,0.00779004269960626
11,Teamwork,0.21933591241362446,0.4073079468651273,0.05214979735708554,0.005564316214004471
11,"At Top Choice Holidays demonstrated excellent teamwork skills in a busy financial environment, such as an",0.23314027053755887,0.4173237160503353,0.5322346965561376,0.008902905942407153
11,"ability to listen to clients and managers, perform my role to a high level and support colleagues, resulting in",0.23314027053755887,0.4273394852355434,0.5353023316947898,0.008902905942407153
11,promotion.,0.23314027053755887,0.4373552544207514,0.053683614926411584,0.00779004269960626
11,Prove you have each of the,0.6380681088396348,0.45516106630556574,0.12270540554608361,0.00779004269960626
11,Administration,0.21933591241362446,0.4573867927911675,0.07515706089697621,0.005564316214004471
11,skills required by outlining,0.6380681088396348,0.46517683549077377,0.12270540554608361,0.00779004269960626
11,"Excellent ability to plan ahead and manage time effectively, for example,",0.23314027053755887,0.4674025619763756,0.3604471287916206,0.008902905942407153
11,where you performed them,0.6380681088396348,0.47407974143318093,0.12730685825406174,0.00779004269960626
11,managing complex roles during my internship at Top Choice Holidays.,0.23314027053755887,0.4774183311615836,0.34664277066768623,0.00779004269960626
11,and how you performed,0.6380681088396348,0.4829826473755881,0.11043486499147526,0.00779004269960626
11,Gathered data from a wide range of sources during my dissertation,0.23314027053755887,0.4874341003467917,0.3343722301130779,0.00779004269960626
11,them well.,0.6380681088396348,0.4929984165607961,0.049082162218433444,0.005564316214004471
11,"whilst balancing my other studies and two jobs, resulting in a 73% grade.",0.23314027053755887,0.4974498695319997,0.3635147639302727,0.008902905942407153
11,Experience of travellers' needs,0.2208697299829505,0.5174814079024158,0.15031412179395243,0.00779004269960626
11,Recent travel consultancy experience gives me an in-depth understanding of the expectations of holiday,0.23314027053755887,0.5274971770876239,0.5184303384322033,0.008902905942407153
11,customers and the competitive nature of the industry.,0.23314027053755887,0.5375129462728319,0.2684180746320579,0.008902905942407153
11,International travel experience and language ability give me an empathy with travellers and a passion for,0.23314027053755887,0.5475287154580399,0.5230317911401814,0.008902905942407153
11,helping them find a unique holiday experience.,0.23314027053755887,0.557544484643248,0.23467408810688492,0.00779004269960626
11,Initiative,0.2208697299829505,0.5775760230136641,0.042946891941129266,0.006677179456805365
11,Self-funding an evening course in bookkeeping during my first accountancy role demonstrated my ability to,0.23314027053755887,0.5875917921988721,0.5337685141254638,0.008902905942407153
11,plan ahead and take control of my career.,0.23314027053755887,0.5976075613840802,0.203997736720364,0.00779004269960626
11,Successful study and work in Spain and Mexico show that I can creatively develop my skills and experience and,0.23314027053755887,0.6076233305692882,0.5506405073880503,0.00779004269960626
11,adapt to new and different environments.,0.23314027053755887,0.6176390997544963,0.2070653718590161,0.008902905942407153
11,Sales knowledge,0.21933591241362446,0.6376706381249124,0.08282614874360644,0.00779004269960626
11,Wide experience of financial roles gives me an awareness of the tight monetary pressures which drive UK,0.23314027053755887,0.6476864073101204,0.5245656087095074,0.008902905942407153
11,service industries.,0.23314027053755887,0.6577021764953285,0.08742760145158458,0.006677179456805365
11,Raised sales at The Dogs Protection League by 12% by up selling add-on packages to new and existing,0.23314027053755887,0.6677179456805366,0.5046259803082689,0.008902905942407153
11,customers.,0.23314027053755887,0.6777337148657445,0.053683614926411584,0.005564316214004471
11,Language ability,0.2208697299829505,0.6977652532361607,0.08129233117428039,0.00779004269960626
11,"Spanish fluency obtained working overseas, French - semi-fluent.",0.23314027053755887,0.7077810224213688,0.3221016895584695,0.008902905942407153
11,Include all your referee details including their email and,0.35124422337566436,0.7233611078205813,0.2576813516467756,0.00779004269960626
11,Referees,0.2208697299829505,0.7278125607917848,0.04141307437180322,0.006677179456805365
11,phone number (but ask for their permission first).,0.35124422337566436,0.7333768770057892,0.2300726353989068,0.00779004269960626
11,"Professional: Mr. Jose Andreas, Management Accountant, Audigest, Avenida de Concha Espina 2, Madrid, ES-",0.2208697299829505,0.747844099162201,0.5368361492641158,0.00779004269960626
11,"28036, +34 91 398 5476, j.andreas@audigest.es",0.21933591241362446,0.7578598683474089,0.23927554081486305,0.00779004269960626
11,"Academic: Dr. Jane Luffle, Personal Tutor, Buckinghamshire Edge University, Due Road, Low Wycombe, Bucks,",0.21933591241362446,0.7778914067178251,0.5353023316947898,0.008902905942407153
11,"HD15 3DL, 01628 435 6784, j.luffle@bedge.ac.uk",0.2208697299829505,0.787907175903033,0.2438769935228412,0.008902905942407153
12,5-Point Networking Email,0.4035947712418301,0.050505050505050504,0.1895424836601307,0.011363636363636364
12,"Steve Dalton, the author of The 2-Hour Job Search believes the perfect networking email is a ""5-Point E-mail"". The five",0.05718954248366013,0.0845959595959596,0.8594771241830066,0.012626262626262626
12,points are as follows:,0.058823529411764705,0.10227272727272728,0.15196078431372548,0.012626262626262626
12,1. 100 words or less,0.08823529411764706,0.13636363636363635,0.15522875816993464,0.010101010101010102
12,2. No mention of jobs (in subject or body),0.08660130718954248,0.1527777777777778,0.3137254901960784,0.012626262626262626
12,"3. Connection goes first (e.g., ND connection)",0.08823529411764706,0.1691919191919192,0.33986928104575165,0.012626262626262626
12,4. Generalize your interest,0.08660130718954248,0.18686868686868688,0.2042483660130719,0.011363636363636364
12,5. Maintain control of the follow up,0.08823529411764706,0.20454545454545456,0.27124183006535946,0.012626262626262626
12,Here's an example of what a 5-Point email would look like:,0.058823529411764705,0.255050505050505,0.42483660130718953,0.012626262626262626
12,Subject: Notre Dame MBA Student Seeking Your Advice,0.11601307189542484,0.28914141414141414,0.4133986928104575,0.011363636363636364
12,"Dear Mr. Jones,",0.11764705882352941,0.32323232323232326,0.11274509803921569,0.011363636363636364
12,"My name is Brooke Franklin, and I'm a first-year Notre Dame MBA student who found your",0.11764705882352941,0.3560606060606061,0.6617647058823529,0.012626262626262626
12,information in the ND alumni database. May I have 15 minutes of your time to ask you about,0.11764705882352941,0.37373737373737376,0.6764705882352942,0.012626262626262626
12,your experience with IBM? I'm trying to learn more about marketing careers at technology,0.11601307189542484,0.39015151515151514,0.6601307189542484,0.012626262626262626
12,companies and your insights would be very helpful.,0.11764705882352941,0.4078282828282828,0.37254901960784315,0.012626262626262626
12,"| realize this may be a busy time for you, so if we're unable to connect this week, I'll try again",0.11764705882352941,0.44065656565656564,0.6748366013071896,0.012626262626262626
12,next week to see whether that is more convenient.,0.11764705882352941,0.4583333333333333,0.3709150326797386,0.010101010101010102
12,"Thank you for your time,",0.11601307189542484,0.49242424242424243,0.1781045751633987,0.012626262626262626
12,Brooke,0.11764705882352941,0.51010101010101,0.05065359477124183,0.008838383838383838
12,The most important part of this email may be the follow-up; an email like this allows you to reach out again in a week if,0.05718954248366013,0.5429292929292929,0.8709150326797386,0.012626262626262626
12,you haven't heard back without feeling like you're bothering the person at the other end. If you don't hear anything,0.05718954248366013,0.5606060606060606,0.8431372549019608,0.012626262626262626
12,"after the second attempt, you can probably cross him/her off your list and move on to the next contact.",0.058823529411764705,0.577020202020202,0.7549019607843137,0.012626262626262626
13,36 Westmoreland Drive,0.7055029141180245,0.026130749295147308,0.20829133654913104,0.010689851984378445
13,Newcastle upon Tyne,0.722300602549406,0.04275940793751378,0.1914936481177495,0.013065374647573654
13,NE1 8LT,0.8365248838828004,0.05938806657988025,0.07894913562749321,0.010689851984378445
13,Mr Mark Wilson,0.08230867331376952,0.07601672522224671,0.1377410451373286,0.010689851984378445
13,UK Health Trust,0.08230867331376952,0.09145762253301558,0.14278035166674305,0.010689851984378445
13,18 Whitehall Square,0.08398844215690768,0.10808628117538205,0.17973526621578242,0.01425313597917126
13,London,0.08230867331376952,0.12471493981774852,0.06383121603924984,0.010689851984378445
13,SW1 9LT,0.08230867331376952,0.141343598460115,0.08230867331376952,0.010689851984378445
13,11 th January 2015,0.7558959794121691,0.15440897310768864,0.15789827125498643,0.01662865864236647
13,Dear Mr Wilson,0.08230867331376952,0.17341315441325034,0.13606127629419043,0.010689851984378445
13,Re: Community Health Development Officer [HD/12/2014],0.08230867331376952,0.20073166503999523,0.5442451051767617,0.01425313597917126
13,"I am writing to apply for the above post, as advertised on the Health UK recruitment site. I am",0.08230867331376952,0.22805017566674016,0.8281260396671096,0.01425313597917126
13,a sociology graduate with a 2:1from Newcastle University. I have relevant health awareness,0.08230867331376952,0.2446788343091066,0.8230867331376952,0.01425313597917126
13,"experience, and I am looking for a position where I can employ my knowledge and skills in",0.08230867331376952,0.2613074929514731,0.8029295070200374,0.01425313597917126
13,support of health and community development. I enclose my CV for your attention.,0.08230867331376952,0.27674839026224196,0.7323792156082349,0.01425313597917126
13,I am eager to work for UK Health Trust because of your ground-breaking work within the field,0.08230867331376952,0.30525466222058445,0.8264462708239715,0.01425313597917126
13,of community health. I became aware of the work of the Trust when carrying out my,0.08230867331376952,0.3206955595313533,0.744137597510202,0.01425313597917126
